,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8
24,0.9909610568922149,0.9895417148451163,0.9773293436213368,0.9739423653024674,0.9733138197216061,0.9812113837023837,0.9902050019950883,0.9903801508057777
25,0.9909642173935576,0.9895102439578141,0.9772665589079661,0.9739447177009335,0.9732409010119059,0.980694913861837,0.9897040105883779,0.9904110347010732
26,0.9909389636268486,0.9895192083031681,0.9771920578963225,0.9735215782004606,0.9733594653969123,0.9807189740207052,0.9897117199909073,0.9903939316080683
27,0.990920045984841,0.9889932853226155,0.9773009315980248,0.9735328288018199,0.9728219960013625,0.9806637062474615,0.9896733226753962,0.9904140888248242
28,0.9909386611865287,0.9890122149582895,0.9763144339288066,0.9730608003245316,0.9728539171819414,0.9801178083030667,0.9896764663152625,0.9898953347321121
29,0.990401330592236,0.9890142904471152,0.9758140308295645,0.9730622468304206,0.9728217174058499,0.9801879886686651,0.9896948940327651,0.9898946792128681
30,0.9903986086293574,0.9890043104370165,0.9758000005623825,0.973074286434992,0.972808843360582,0.9796382375692438,0.9891108805941539,0.9898801684005102
31,0.9902169478512288,0.988465463490584,0.9757797899478615,0.9730470366018297,0.9728245766755849,0.9796370757400567,0.9891274071580228,0.9898587895342539
32,0.9905675215480033,0.9885016447071362,0.9758097690260675,0.9730325715429393,0.9728253684733575,0.9791003106554765,0.9890830518964793,0.9898791404271501
33,0.9903884163905777,0.9885176156672498,0.9757999859170097,0.9730471973247062,0.9727762770114478,0.9791182234143406,0.9891116590192636,0.9898427889054322
34,0.9899214939027503,0.9883491330778853,0.9757958705672412,0.9730176389265897,0.9727757344833443,0.9791097817693587,0.9890995784603485,0.9893413166837007
35,0.9899112411759068,0.98798842489578,0.9758102230326258,0.9729892932556327,0.9718141547400417,0.978618107422609,0.9885461930558641,0.9893587624344925
36,0.9898753566319544,0.9879747207816179,0.9757861167489289,0.9729156529558266,0.9718325713697186,0.9783998453090617,0.9885704589616902,0.9893389329773588
37,0.9899697482557851,0.9880117999046835,0.9757822357251259,0.972491490673412,0.9718671465391282,0.9781743916199113,0.9886683608889583,0.9893330333041618
38,0.9898814508043997,0.9880308914579254,0.9752688714709193,0.9724907162813706,0.9713219937725984,0.9781384925686905,0.9884322286258497,0.9893184628991453
39,0.9893425475204438,0.9875058222245493,0.9752754033072065,0.972493813849537,0.9713355716381088,0.9776976592789134,0.9881056942620114,0.9893297706061059
40,0.9893176415601027,0.9875166412620456,0.9752663231760449,0.972522597855612,0.9713355863010303,0.9775858442496499,0.9880947663710471,0.9888231883139035
41,0.9893129991011927,0.9874557455367091,0.9752637016543063,0.9724816719667714,0.9713681673130865,0.977626787698482,0.9880983291628959,0.9889702629952147
42,0.9893069049287475,0.9874456624881582,0.9748037783655976,0.9719714352783733,0.9713309674806895,0.9770849193894967,0.988085380360589,0.9887603925499523
43,0.9887621645466181,0.9874515798392786,0.9743005194186515,0.9720137638395913,0.9713634018635284,0.9770716245339852,0.9881018021364624,0.9888008261687812
44,0.9888007710534492,0.9874326502036046,0.9743127190142282,0.9720248098845621,0.9713359088853082,0.9770703744646063,0.9880850061177476,0.9888434647159766
45,0.9888241345681588,0.9868969827294161,0.9743016178216146,0.9715068877204301,0.9706138479682588,0.9766100695059163,0.987543087513919,0.9888173631315299
46,0.9887915163796612,0.9868966294547222,0.9742974878264733,0.971551247234361,0.9708371496030923,0.9765980100130851,0.9875724431223859,0.9883225950838858
47,0.9883767497249949,0.9869089204701091,0.9743075931337337,0.971546220991676,0.9708290556703043,0.976029199032311,0.9875400935711891,0.9883517060975894
48,0.9881922762518915,0.986882940060339,0.9742748460800608,0.9715614750537787,0.9708929273573051,0.9760790547404793,0.987533596715465,0.9883033913496668
49,0.988330688064279,0.9868939357351824,0.9742728250186085,0.9715596778797951,0.9708118414002082,0.9756645317344526,0.9875189114263747,0.9883324278725472
50,0.987796517971329,0.9863746219353586,0.9737759221634755,0.971029716111092,0.9702721139147139,0.9750679398000708,0.9875343601708612,0.9882893572785774
51,0.9878279112765312,0.9863838070773963,0.9737755413837816,0.9710411712688396,0.9702713367798629,0.9746141646155478,0.9870052855813439,0.9877906561154687
52,0.9878615123960685,0.9863985710156397,0.9737478176929931,0.971045028617877,0.9703083020055123,0.9746913600763665,0.9869926960521646,0.9877721525949877
53,0.9878551611493513,0.9864426567534648,0.9737675743009561,0.971043436000282,0.9703484050964092,0.9741241815391342,0.9870107794662534,0.9877639735026013
54,0.9879006632954752,0.9862737767300697,0.9737608667201946,0.9709972354788561,0.969817240757198,0.9740510451271223,0.9869676966303698,0.9877805253635145
55,0.9873230022845285,0.9859171459267215,0.9737516254899319,0.9710531670398993,0.9698230912629632,0.9741414030831653,0.9869504515202453,0.9877791100378738
56,0.9873341320882995,0.9859829286186549,0.9732519839500775,0.970994853858049,0.9698536634547439,0.9736211830344818,0.9869942678720978,0.987758952821118
57,0.9873028143931772,0.9859924670353863,0.973236240174273,0.9710128986537354,0.9698606723313249,0.9735845192349353,0.9864292360303941,0.9877837880615703
58,0.9872735532922301,0.9855377877847414,0.9732044450698345,0.970515782796533,0.9698772560957871,0.9736677003220736,0.9864621843701368,0.9877715119739082
59,0.987250900512272,0.985480675042584,0.9732281705738375,0.9705126267836841,0.969399156870271,0.9735756510956947,0.9862861405376178,0.9872362656129413
60,0.9872686840030802,0.985489330272581,0.9731810124732885,0.970513576509773,0.9693763560270003,0.9735149712573754,0.9859879737811453,0.9872574657012219
61,0.9872577810295491,0.9855175922480817,0.9732240112879506,0.9705742420900892,0.9693120004635829,0.9730339445603936,0.9860144402348777,0.9871959958739236
62,0.987259882989772,0.9854827358116308,0.9727632678583628,0.9704601872924136,0.9693178949581133,0.9730436362747543,0.9860624930156929,0.9872888561341153
63,0.98669805472957,0.9854719903730291,0.9727530014520009,0.9704854938398867,0.9692944636092089,0.9725230338519083,0.9860790944281302,0.9873275764640106
64,0.9866940473953318,0.98546080334106,0.97276165686735,0.969957460745702,0.9688526844407865,0.9725939201390381,0.9860775076384835,0.9871084989530018
65,0.9866706233925582,0.984912403258117,0.9727569410572953,0.9699763237669422,0.9688080358441572,0.9725190777499916,0.9855525048110787,0.9867459372183597
66,0.9867128591832276,0.9849171871862618,0.9728084341882054,0.9699911541050974,0.9688581683735089,0.9725125185624273,0.9855800490841939,0.9867556806180332
67,0.9867301890135559,0.9849281239819893,0.9722672144348546,0.9695330062398758,0.9688518193284053,0.9720917599162048,0.9855164278011833,0.9867955332084412
68,0.9862298468703832,0.9849067655827959,0.9722987605679547,0.969535855418142,0.96883435578864,0.9720860243037605,0.9855293316943492,0.9867923301030438
69,0.9862797041571134,0.9848779000963601,0.9722713590753687,0.9695494438067968,0.9688643121377084,0.9716371023297675,0.9855372506728699,0.9862725182406423
70,0.9862904105444368,0.9848617819384574,0.9723028466269775,0.9695678538817482,0.9688437840473041,0.971666927514477,0.9854897517714597,0.986356439602051
71,0.986300859857488,0.9848363167209491,0.9722857554768716,0.9690627603254001,0.9683107281911913,0.9716330726943582,0.9849922782474566,0.9862822020476574
72,0.9857783942049171,0.9843513000059777,0.9718285269367658,0.9690775468300437,0.9683225465060954,0.9710649235150197,0.9849966494038422,0.9862791777202359
73,0.985803345531306,0.9843771479377377,0.9717756864315543,0.9690727251437469,0.9683024583033426,0.9710683648824862,0.984987353211666,0.9863220695362301
74,0.9857859854569456,0.9843999341554851,0.9717632085738933,0.9690766701598078,0.9681916652668465,0.9711245738844388,0.9849570395415255,0.9862540594146554
75,0.9857623043798999,0.9844066610944453,0.971775993984384,0.9690462058691144,0.9682662262237791,0.9711177646829987,0.9850027869864386,0.9862663801968115
76,0.9857907186479515,0.9839159772645949,0.9717569549996902,0.9685462700559867,0.9678068808751396,0.9705770582032008,0.9849611262733519,0.9862629536189444
77,0.9854375137203943,0.9839646997327757,0.971746820401684,0.9685365097940284,0.9678084498077633,0.9705689548122863,0.9849344652133418,0.9862569496585952
78,0.9851907677854302,0.9839805234951002,0.9712367952924852,0.9685552997594153,0.967836837224208,0.9705981917290526,0.9844268571931979,0.9857509037003197
79,0.985202820032177,0.983516614943081,0.9712682535533483,0.9685767635690213,0.9678331861567004,0.9701133707038387,0.9844579343187345,0.9857218522792747
80,0.985170670626175,0.9834947560714046,0.9712668622429284,0.9685148560392044,0.9678546233482512,0.9700658533607438,0.984470478938773,0.9857224780021895
81,0.9851542783608381,0.9834879555335498,0.9712452896087332,0.9684990613637896,0.9673609227740277,0.9700593088798782,0.9845138611689296,0.9857124515373877
82,0.9846691640877706,0.9835048832792924,0.971256010021653,0.9685239734096566,0.9673134735593503,0.969580164640314,0.9839902355551806,0.9857229100489641
83,0.9845557187237884,0.9834714988207324,0.9707682165884274,0.9680331695781518,0.9673540898525074,0.9695078076833263,0.984005594481385,0.9857256364130929
84,0.9847195355230448,0.9834424272573917,0.9707982542481249,0.9679922583004817,0.9673441777174265,0.9695596340891037,0.9840813562021657,0.9856945439434923
85,0.9847468761279606,0.9834266918137406,0.9707968775830776,0.9679749732856662,0.9673440310882092,0.9695025868053325,0.9840958319152648,0.9852009975453486
86,0.9847536659131416,0.9834366571040605,0.9708252456702715,0.9680248850444236,0.967354779009828,0.9690168833782039,0.9840570004780578,0.985209102146912
87,0.984234648080217,0.9829119853047148,0.9708090771786545,0.9680061389125484,0.9668215471986548,0.9690808722237026,0.9840655481845517,0.9852316579681746
88,0.9842192085018877,0.9829340060939591,0.970329865933914,0.9674899847000588,0.9668154327602985,0.9685950070228897,0.9835494673064822,0.9852569699498954
89,0.9842448403189965,0.9829474305323218,0.9703265853703973,0.967639179363019,0.9668115177601999,0.9685984042702606,0.9835091388979101,0.98527574163734
90,0.9842335441730495,0.9829126476947656,0.9703202585693299,0.9675366673901143,0.9667848165797527,0.9686566575033149,0.9835030462244548,0.9852589514057924
91,0.9842075494275571,0.9828815448019361,0.9703165386446282,0.967573648262894,0.966791590849586,0.9685986689908349,0.9835381951121039,0.9847498662219307
92,0.9842675384650027,0.9829057882777951,0.9702903966541065,0.967081763204765,0.9667985850632451,0.9680916849708687,0.9834780168632326,0.9847707832450832
93,0.98421436945677,0.982792666776898,0.9703388435474657,0.9671003632249343,0.9663280519053352,0.968104435678533,0.9835131807205955,0.9847577175546951
94,0.9842151104355537,0.9828971036082405,0.9703110173390672,0.9671039721840716,0.9663155297701886,0.968120966007731,0.9835052018632202,0.9847827464712878
95,0.9836933403957181,0.9823724318088947,0.9697906525966423,0.9671184956876444,0.9663155884218755,0.9680796107713391,0.9834608466016767,0.9847502237778819
96,0.9836877754938326,0.9824201974914465,0.969769621841242,0.9666534659610717,0.966304048702484,0.9674992403254851,0.983447583435383,0.9847556765061395
97,0.9837105038838705,0.9824346964736694,0.969782099698903,0.9665793434926361,0.9662783739265568,0.9674541642943535,0.9829587025270149,0.9847456649395026
98,0.983684448650314,0.9824431309069829,0.9697774571157124,0.9665897174237595,0.966273432521938,0.9675599054571057,0.9829257392175584,0.984742193667142
99,0.9836992077379235,0.9824764417666485,0.9692597431857718,0.966536620429812,0.9658377971177153,0.9675153735738216,0.9829308588596265,0.9847327333325964
100,0.983636390883487,0.9819600719226061,0.9693413472032435,0.9665962340058454,0.965835216443493,0.9670825554347678,0.9829548852500342,0.9847275487713023
101,0.9836691149260968,0.981953933774802,0.969311309543546,0.9665760998127636,0.9658530758821449,0.9670666869070057,0.9829176855116148,0.9842046231924915
102,0.9836404284617573,0.9819929559086835,0.9692579857410307,0.9665638994853156,0.9658418294211876,0.9669874619217838,0.9829311881933268,0.9842002580302525
103,0.9831461351249816,0.981987671508056,0.9692894586472668,0.9665369418755653,0.965848398410117,0.9670287730380801,0.9829379994130375,0.9841737243990312
104,0.9831327672628437,0.9819845509149276,0.968822988876898,0.9660546417453474,0.965323744408148,0.9665869985195943,0.9825422750327107,0.9841940901900921
105,0.9831750937856091,0.9819694042624328,0.968311689620262,0.9660485781095501,0.9653426595771636,0.9665129797056679,0.9824961383752426,0.9842087201877671
106,0.9832170271359587,0.9819617794169593,0.9683103129552149,0.9661071689036418,0.9653519265436888,0.9665788951286797,0.982514446335036,0.9842095097904928
107,0.9832008617008619,0.981446837391471,0.9677782904960084,0.9660740015463878,0.9653455628356635,0.9665390693889393,0.9820260594272183,0.984182797381296
108,0.9827683417994192,0.9814250668384682,0.967800741852574,0.9660678356323961,0.9653501963189263,0.9665050675018345,0.9819783210103897,0.9841935240598358
109,0.9827249264915023,0.9814283493491642,0.9677982082030726,0.965555465713091,0.9647999995073259,0.9660391592909876,0.9819878567179847,0.9841810989905271
110,0.982718802075025,0.9814300715632963,0.9678277186293478,0.9655986563333739,0.9648267153506949,0.965610767868205,0.9820509989701585,0.9837023017753755
111,0.9828720032190539,0.9814449826993288,0.9678333131617732,0.9656011402323754,0.9648389295644854,0.9656351662811403,0.9819774827064253,0.9837924803659325
112,0.9826898585364137,0.9814466460343452,0.9678059556053058,0.9646207891300372,0.9647398375395194,0.9656028262509746,0.981993649997167,0.9837083057357249
113,0.9826956805125711,0.9814243897286383,0.9672861034509302,0.9646219872460261,0.9648710413630464,0.9655488379605068,0.9820007755808641,0.9837140862236047
114,0.9827040278653993,0.9813974378134604,0.9672675624089131,0.9641197282567737,0.9648620676549555,0.9655600150514235,0.9819944284222767,0.9837122090548602
115,0.982696058562971,0.9809235198117846,0.9672766864761932,0.9641199620355031,0.9648125216424724,0.9651138432300639,0.981975701310501,0.9837186599601485
116,0.9821536318492885,0.9809008071929319,0.9672594781631049,0.9640809209876695,0.9643180146075545,0.9650919743692833,0.9814692758977355,0.9837548922965496
117,0.9821665762949787,0.9809152178564813,0.9672819441650434,0.9641650228856226,0.9642741431457762,0.9651148579922656,0.9814518361813337,0.983705787945901
118,0.9821734568122557,0.9809366940139059,0.9672859277064562,0.9641538745624575,0.964311504270312,0.9650753705065925,0.981411238317916,0.983225068867511
119,0.9821634611596842,0.9809633515335059,0.9667777625596083,0.964113197063517,0.9642974571913068,0.9645248399521469,0.9814225703911489,0.98321790285032
120,0.9822063925630893,0.9804546065349372,0.9667565121236156,0.9636483718933326,0.9643145248321856,0.9645267959430571,0.9814286930040316,0.9832082190433049
121,0.9822370751335399,0.9804711221268703,0.966829665760958,0.9635610847601895,0.9638613085848239,0.9645082360894558,0.9814046516439102,0.983193008017209
122,0.982186476868026,0.9805232301441996,0.9672088930453108,0.9636071537810802,0.9638727016749984,0.9645438115933082,0.9814371059831026,0.9832332181635682
123,0.9816802371386159,0.9804632470451553,0.9667436534862609,0.9636154237036376,0.9638091818981187,0.964051872525984,0.9814081695266179,0.9831832497193708
124,0.9816727668627151,0.9804929515589887,0.966795219844035,0.9635634663809968,0.9634077990790277,0.9640308419470222,0.9809086601215584,0.9831937976199349
125,0.9812041507090964,0.9804840019334135,0.9668249060147844,0.9631235386455088,0.9633348657064056,0.9640654615154671,0.9809534345350844,0.9832145656614407
126,0.9812358464546184,0.9804925835645161,0.9668160602095883,0.9631312241212424,0.9633324903130873,0.9640716677422655,0.980972715526265,0.9831675172575124
127,0.9811986916613227,0.9800109671184722,0.9662931178815435,0.9631708934494118,0.9628535259751899,0.9640247386671135,0.9809832542046744,0.9826554077462293
128,0.9812162180778592,0.9799873271535482,0.9663132406238274,0.9628991987321711,0.9628794646837078,0.9636005680668218,0.981014540906202,0.9826782764289492
129,0.9811894218655188,0.9799787602422245,0.9662983462796477,0.9630809616943908,0.9628478367615636,0.9636043771017527,0.980500151605775,0.9826810325894074
130,0.9811809535365625,0.979987062197528,0.9662981998259195,0.9630525721899219,0.9628515318178364,0.9635469327371198,0.9805006905154663,0.9826813454508648
131,0.981204831199816,0.9800087149922994,0.9657769417157511,0.9625961484428305,0.9623306315238271,0.9625616427594086,0.980524627087592,0.9826706932631484
132,0.9806231628546308,0.9799901680708772,0.9657946919076349,0.9625510437591992,0.9623686818056836,0.962570922686209,0.9804813795848585,0.9826698291695993
133,0.9806884899637223,0.9799780536928371,0.9657878525185181,0.9625982524513965,0.962351394220979,0.9626492799762152,0.9805341178860458,0.9826835503792314
134,0.98070268953674,0.9799899325544148,0.9657262247896018,0.962577592256173,0.9623463941646734,0.9620953521743987,0.9804857058321031,0.9826472137556781
135,0.9806841801891641,0.9794859567642117,0.9657628675124508,0.9625832613903644,0.962335308995855,0.9620942050519097,0.9804634458679062,0.9822012669935544
136,0.980705003205187,0.9795316322381588,0.9657795046559984,0.9620944739004019,0.9622964669162256,0.9615429832826311,0.9804884602594147,0.9821930581048385
137,0.9806453317300771,0.9795181636404592,0.9652387096184599,0.9620843921926905,0.9617593787566405,0.961566013972599,0.9804748228502799,0.9821950842552293
138,0.9806650810829645,0.9790730228065457,0.9652736681234322,0.9620789860595699,0.9618165934771817,0.9615514249276128,0.9800005074732927,0.9822417304087124
139,0.9806449083136293,0.9789982757692582,0.965287068639582,0.9620503773875418,0.9617963146564465,0.9609994678234053,0.979968322588946,0.9822106975317704
140,0.9806556298229685,0.979021650778162,0.9652869075404807,0.9619902524205377,0.9618164468479644,0.9610229250076321,0.9800277373824212,0.9822023247632435
141,0.9804772505223107,0.9784908408310122,0.9653071328003746,0.9615424784864393,0.9618440278037149,0.9610221014325119,0.9799445357139568,0.9821827932694025
142,0.9800293817746348,0.9785182196197785,0.9652445677675966,0.9615392786400786,0.9617999657239542,0.9610499706263109,0.9799701788334385,0.9821978851101814
143,0.9800598072708135,0.9785237100973105,0.9647802655124084,0.9615358011814767,0.9618381333091846,0.960529912351312,0.9799796247227515,0.9822186978461812
144,0.9800823541966598,0.9785048393407524,0.9647602013516158,0.9615236739098816,0.9617539681385269,0.9605495310872106,0.9799815109066713,0.982213885739003
145,0.9800800102841807,0.9784893394135638,0.9647945740416742,0.9610576944572202,0.9612751944186118,0.9604921308426735,0.9799789510856372,0.9816717862223026
146,0.9800925918014873,0.9784893835729004,0.9647746416892372,0.9610489715883741,0.9612831417221824,0.9604362748014869,0.9794367031481082,0.982272077970081
147,0.9800970830402372,0.9784502731203457,0.964791381350395,0.9610761483656837,0.9613198283523192,0.960388228017243,0.9794777351332218,0.981722991214165
148,0.9795887111065719,0.9785095643897814,0.9647646974810781,0.9610630859791703,0.9613082886329276,0.9600226194906757,0.9795014471596427,0.981706469149581
149,0.9795763261754733,0.9780110937968894,0.9647688128308465,0.9605313416476542,0.9608031216539212,0.9599487624504336,0.9795043961932316,0.9817173746060963
150,0.9795884389102839,0.9780211768454403,0.9647254625272361,0.9605289015821646,0.9608156291261462,0.9599137310944287,0.979515144447632,0.9816973663709869
151,0.9795707159075397,0.9779127951133514,0.9647288456083626,0.9605349213844505,0.9607793677207392,0.9599521155777087,0.9795457126029045,0.9817447574327018
152,0.979581679369135,0.978278831855421,0.9642397926730724,0.9605348044950858,0.9608126378901157,0.9594827512926968,0.9790838071185329,0.9817369507944311
153,0.9795942911304734,0.9779002097023862,0.9641980680058476,0.9605027475867971,0.9607756140127796,0.9594502789022438,0.9790443170139254,0.981752951423253
154,0.9796168229343035,0.9779122357617528,0.964193586521758,0.9604783615430715,0.9607966699683657,0.9595891689635834,0.9784781325042706,0.9817242575581592
155,0.979627030295099,0.9779414692426615,0.9641848432341718,0.9604786245441425,0.960295403326536,0.9594593823486615,0.9784974584045921,0.9816804718522869
156,0.97913192036946,0.9779288985514751,0.9643178964464352,0.9604693902843253,0.9603204475968291,0.9589634724727223,0.9784660070362144,0.9811810406791109
157,0.9790924216636854,0.9779481667420639,0.9640979522371041,0.9603949902036484,0.9602853738880813,0.9589665902928199,0.9784746445609903,0.9811789251397323
158,0.9791101597884455,0.9774453685341734,0.9641725850571036,0.9604002940585747,0.9603169431585387,0.9590239464172614,0.978472309285661,0.9811957600657737
159,0.9790975480271069,0.97744622228135,0.9640717223743455,0.9599105276201826,0.960327515125097,0.9590102250674912,0.9784392112487816,0.981194016980511
160,0.9790761201304443,0.9774575859506659,0.9640602257566651,0.9601399668320582,0.9602850806296469,0.959008504383758,0.978437100519157,0.9812128780569433
161,0.9790501405069677,0.9774686405046248,0.9639657631018386,0.9601887389195092,0.9598083010670854,0.9585219626748108,0.9784488218049447,0.9812210273530005
162,0.9790289696845771,0.9774464136384757,0.9637292403304512,0.9598980350693224,0.9598386826408836,0.9584089416962641,0.977938474327203,0.981125321543363
163,0.979033385313247,0.9774819324649774,0.9640717223743454,0.9597404974279518,0.959835764719462,0.9580757467333555,0.9779370671741199,0.9806654747936314
164,0.9789838909549007,0.9774659467850847,0.9636248041767199,0.9594639518020731,0.959830837977765,0.9579931980342556,0.9779660036306046,0.9806526176775484
165,0.9789852065702923,0.9774729533998443,0.9636500381541254,0.9596516322883842,0.959784503145138,0.957446050020482,0.977851500290899,0.9806707785402428
166,0.9789613893951027,0.9774781789213561,0.9636814817696157,0.9593778481737483,0.9593375919541146,0.9575240543497223,0.9777977590188969,0.9806597687965749
167,0.9789209380023204,0.9769740117740273,0.9636773517744744,0.9593623311105748,0.9592951134698994,0.9575148038363188,0.9774879907343459,0.9806627037350086
168,0.9789095511242772,0.9770001541013653,0.9631674145375126,0.9588675092071561,0.9593124743692129,0.9574864346147683,0.9773394163263738,0.9806810880701725
169,0.9789090369757335,0.9770381311309444,0.9631424148860726,0.9588457970076497,0.9593144392007229,0.9574913907721878,0.9773025608913685,0.9806708828273952
170,0.9789437117584063,0.9770354815707412,0.9631797459414451,0.9589133590604877,0.9593058174027531,0.9574813019769656,0.9773998340906636,0.9806451983915585
171,0.9787053434203027,0.9769490911883385,0.9631797312960724,0.9589076168704433,0.9592909052113667,0.956908255467002,0.977376361579661,0.9807263784906737
172,0.9783983211295894,0.9769284834978693,0.9631893386606563,0.958879095865439,0.9587873511537491,0.9568772243330093,0.9773526196138127,0.9806493847758219
173,0.9785207187270397,0.9768931854680513,0.9631544680279209,0.9588426702171422,0.9587603273890241,0.9568911368698609,0.9773768555802114,0.9801523373089881
174,0.9787186659163928,0.9769084645985563,0.9626736604375405,0.958321752763038,0.9587433477256753,0.9568763419310947,0.9773832027387988,0.9801709004221276
175,0.9787538548476096,0.9768887253750426,0.962119684564445,0.9583536781707912,0.9587113532304881,0.9569020051201076,0.9773536076149136,0.9801702598010481
176,0.9785743262737362,0.9763379701274747,0.9621904949421327,0.9583272903966942,0.9586928779491241,0.9568571791028521,0.9773894151699635,0.9801491342035908
177,0.9787592231632871,0.9763566348071282,0.9621589195182868,0.9578739788289397,0.9586795200274395,0.9568351778817843,0.9773845949221683,0.9801272785960662
178,0.9783035060893108,0.9763211454201844,0.9621350182698098,0.9578139707513003,0.9578310647251863,0.9562968244737582,0.9768506551757149,0.980158356167502
179,0.9782279867414397,0.9763174213161211,0.9616603031545314,0.9578543414156582,0.9580243513592646,0.9565649422954738,0.9768457151702103,0.980137141181057
180,0.9783256598427412,0.976280710187528,0.961711107952918,0.9574084523225667,0.9575826748312942,0.9560849303606938,0.976875250415241,0.9801781558283067
181,0.9783219549488228,0.976242747877728,0.9616847462818037,0.9573863456214543,0.9576222793828529,0.9563840646097035,0.9768661188899149,0.9801637642012658
182,0.9783173880999927,0.9762247750276831,0.9616801769254771,0.9573769068052491,0.9576438632036208,0.9565048213117004,0.9769071508750283,0.97964660421217
183,0.97776658378945,0.976250461041875,0.9617140223821135,0.9574153341839176,0.9571303383592353,0.9561539194837078,0.9768598166404683,0.979656213528362
184,0.9778048424899132,0.976222287385048,0.9616732057280045,0.9569232007358885,0.9571348545391244,0.9561003429808002,0.9769047257814171,0.9796844157540227
185,0.9777995346622995,0.9762036963042889,0.9616566564566941,0.9569197524996279,0.9571508224608746,0.9552764148998503,0.9769573443248954,0.9796329723915259
186,0.9778001697869712,0.9762043734141187,0.9615690185456116,0.9568926049446597,0.9571826556639229,0.9553127992721243,0.9769011031107139,0.9796685194123532
187,0.9778023322352583,0.9762130433638946,0.9611194055993831,0.9568956294569732,0.9571676994837711,0.9552445160706418,0.9764221620922091,0.9796232587881816
188,0.9777669164738018,0.976132305376592,0.9611354422826444,0.9569037678789953,0.9566571218866511,0.9546940884630862,0.9764088540167746,0.9796540979889832
189,0.9777912024314872,0.976009601299627,0.9611777381194101,0.9568729090866956,0.9560998575467828,0.9548062711598141,0.9764067283174365,0.9796633944437177
